,area_fips,state,county,naics,naics_label,va_base,va_jan20,va_feb20,va_mar20,va_apr20,va_may20,va_jun20,va_jul20,va_aug20,va_sep20,va_oct20,va_nov20,va_dec20,va_jan21,va_feb21,va_mar21,va_apr21,va_may21,va_jun21,va_jul21,va_aug21,va_sep21,va_oct21,va_nov21,va_dec21,va_jan22,va_feb22,va_mar22,va_apr22,pcEmpUS_jan20,pcEmpUS_feb20,pcEmpUS_mar20,pcEmpUS_apr20,pcEmpUS_may20,pcEmpUS_jun20,pcEmpUS_jul20,pcEmpUS_aug20,pcEmpUS_sep20,pcEmpUS_oct20,pcEmpUS_nov20,pcEmpUS_dec20,pcEmpUS_jan21,pcEmpUS_feb21,pcEmpUS_mar21,pcEmpUS_apr21,pcEmpUS_may21,pcEmpUS_jun21,pcEmpUS_jul21,pcEmpUS_aug21,pcEmpUS_sep21,pcEmpUS_oct21,pcEmpUS_nov21,pcEmpUS_dec21,pcEmpUS_jan22,pcEmpUS_feb22,pcEmpUS_mar22,pcEmpUS_apr22,pcEmpAdj_jan20,pcEmpAdj_feb20,pcEmpAdj_mar20,pcEmpAdj_apr20,pcEmpAdj_may20,pcEmpAdj_jun20,pcEmpAdj_jul20,pcEmpAdj_aug20,pcEmpAdj_sep20,pcEmpAdj_oct20,pcEmpAdj_nov20,pcEmpAdj_dec20,pcEmpAdj_jan21,pcEmpAdj_feb21,pcEmpAdj_mar21,pcEmpAdj_apr21,pcEmpAdj_may21,pcEmpAdj_jun21,pcEmpAdj_jul21,pcEmpAdj_aug21,pcEmpAdj_sep21,pcEmpAdj_oct21,pcEmpAdj_nov21,pcEmpAdj_dec21,pcEmpAdj_jan22,pcEmpAdj_feb22,pcEmpAdj_mar22,pcEmpAdj_apr22
7201,4013,Arizona,Maricopa County,11,"Agriculture, Forestry, Fishing and Hunting",0.801069164919678,0.769739948229735,0.801069164919678,0.829710545937003,0.786569519140996,0.814722941935687,0.82380612724227,0.770093704228512,0.738576372149232,0.747061865823213,0.774014199425498,0.841328409204656,0.827262527711588,0.824462622609172,0.841622286533797,0.788250981571595,0.747828469445275,0.764523459334895,0.771709183334181,0.77674049904717,0.770620369107054,0.7736120848344,0.751988131347195,0.76642147716387,0.735846580050022,0.766503933047439,0.786761916663921,0.802555684363159,0.798373823703823,0,0.0352348993288591,0.000838926174496546,0.000419463087248273,-0.027265100671141,-0.0499161073825504,-0.0918624161073826,-0.0834731543624161,-0.0436241610738255,0.0436241610738255,0.0302013422818792,0.0268456375838926,0.0293624161073827,-0.0322986577181208,-0.0658557046979866,-0.0457214765100671,-0.0390100671140939,-0.0314597315436241,-0.0398489932885906,-0.0322986577181208,-0.0574664429530202,-0.0369127516778524,-0.0721476510067114,-0.0318791946308725,-0.0243288590604027,-0.000419463087248273,-0.00251677852348997,-0.0146812080536913,0,0.0357539426950684,-0.0181003668767297,0.0170444421205228,0.0283832699076253,-0.038667648247667,-0.0780117317044804,-0.0674190213049586,-0.0337735699724413,0.0502568892275549,0.0326980040413066,0.0292027938584295,0.0506237456015236,-0.0160013440903923,-0.0664620457332685,-0.0456211612994082,-0.0366509945348368,-0.0303702438414888,-0.0380101958058479,-0.0342755423472463,-0.0612694080883826,-0.0432518055532478,-0.0814194176057146,-0.0431488732632786,-0.0178601909576586,0.00185566928372577,-0.00336467977284491,-0.0198297868767323
7202,4013,Arizona,Maricopa County,22,Utilities                                                                                           ,4.84715423743332,4.90984207995907,4.84715423743332,4.85055603857377,4.75535256286608,4.89229270580657,5.07612851445742,4.83433126866419,4.84960295041778,4.8762337138678,4.86211449715544,4.83411146442699,4.81317685393562,4.80718406029548,4.90767684592084,4.88272903663735,4.80611154520075,4.81396748816706,4.81694060910732,4.80369776972206,4.80821570768879,4.77377020000443,4.76403298825222,4.74996779833902,4.72866352176527,4.71366220409522,4.80495983652888,4.78551903992532,4.7659505431295,0,0.000182770723834658,0.0,-0.00731261425959784,-0.00840946176588209,-0.0138939224605804,-0.0133454987074383,-0.0100548446069469,-0.00676419050645571,-0.00932353854833179,-0.00950642085380482,-0.0106032683600891,-0.00877511479518966,-0.0089579971006627,-0.00786103801273996,-0.00694696123029026,-0.00859234407135512,-0.0100548446069469,-0.0098720738831124,-0.0131627279836037,-0.0133454987074383,-0.0137111517367459,-0.0151736522723378,-0.0162706113602605,-0.0151736522723378,-0.0149908815485033,-0.015904958330953,-0.0149908815485033,0,0.0007018140900439,-0.0189392930512263,0.00931236477367667,0.0472389088128842,-0.00264546332569707,0.000505185695463817,0.00599928845051059,0.00308640059492848,-0.00269081039460241,-0.00700975909437747,-0.00824611208555213,0.0124862146989513,0.00733931652706585,-0.00846737904802186,-0.00684664601963139,-0.00623327149209796,-0.00896535690481162,-0.00803327640036966,-0.0151396126127292,-0.0171484638428007,-0.0200502056121413,-0.024445418871341,-0.0275402899926666,-0.00870498416959372,-0.0127157491775292,-0.0167528595803079,-0.0201394603715442
7203,4013,Arizona,Maricopa County,23,Construction                                                                                        ,15.7414819293675,16.4327618706694,15.7414819293675,15.847296581388,15.3851784128759,13.7989192086066,15.4332748568286,15.0646825021027,15.1721265009019,15.2566728856547,15.2026481749332,15.260026058237,15.2323138720136,15.3215293844981,15.625341690321,15.4391689095172,15.3808338249945,15.3607946180359,15.3714203875491,15.3452026354512,15.3923159751044,15.3364065538901,15.3699873875682,15.3882365696664,15.4397154655745,15.4996769049581,15.7913699789401,15.8375443965417,15.8340889870195,0,0.00620298271083541,-0.00369539395539131,-0.140029035238221,-0.0752276626633233,-0.0542431041309225,-0.0500197967533325,-0.0468523162201399,-0.0440807707535964,-0.0372178962650125,-0.0348422858651182,-0.0290352382209318,-0.0286393031542826,-0.0355021776428666,-0.0223043420878976,-0.0242840174211429,-0.0258677576877392,-0.0262636927543883,-0.0240200607100436,-0.0237561039989441,-0.0197967533324535,-0.0161013593770621,-0.00989837666622673,-0.00409132902204035,-0.00329945888874228,0.00382737231094099,0.00673089613303413,0.00673089613303413,0,0.00672202607704466,-0.0226346870066176,-0.123404056204946,-0.019579292084557,-0.0429946449960391,-0.0361691123504304,-0.0307981831626823,-0.0342301796522122,-0.0305851681112831,-0.0323456241056908,-0.0266780819463949,-0.00737797366014171,-0.019204864015138,-0.0229106831231795,-0.0241837022104841,-0.023508685108482,-0.025174205052253,-0.0221812632273009,-0.0257329886280696,-0.0235997184678158,-0.0224404132524576,-0.0191701432652299,-0.0153610076544464,0.0031692092140018,0.0061025046819150296,0.00588299488367918,0.0015823173099932
7204,4013,Arizona,Maricopa County,55,Management of companies and enterprises                                                             ,4.6512100603212,4.79399871841009,4.6512100603212,4.6411776095859,4.54224757509304,4.52077334465,4.69213045150286,4.49538314146343,4.49714607969673,4.507969335613,4.51128520493521,4.49746735515395,4.48205937398044,4.50323979263104,4.56799700497198,4.54471711831002,4.47260502785129,4.47033890943799,4.47414283264744,4.46402511449905,4.47344611648816,4.46316683623761,4.45773685767793,4.45685562019911,4.45489582824568,4.44847541903365,4.54093740669189,4.53924074049901,4.5283529139341,0,-0.00267599835323173,-0.00448740318804031,-0.0446685878962536,-0.0468505758864245,-0.0447509062049711,-0.0469741036048785,-0.0468505758864245,-0.039934129271305,-0.0396870738343968,-0.0388636897257102,-0.0341704405104981,-0.0391519545723549,-0.0391930634713359,-0.0377933506908708,-0.0389872174441642,-0.040428139634366,-0.0413338420517703,-0.0400576569897592,-0.0384519976713669,-0.0377933506908708,-0.0354467260832647,-0.0329353643474681,-0.032317826265953,-0.0301770476855188,-0.0263482914779745,-0.0255661167790243,-0.026307082068238,0,-0.00215695498702249,-0.0234266962392666,-0.0280436088629791,0.00879779469234179,-0.0335024470700878,-0.0331234192019764,-0.030796442828967,-0.0300835381699208,-0.0330543456806675,-0.0363670279662828,-0.0318132842359612,-0.0178906250782139,-0.0228957498436073,-0.0383996917261527,-0.0388869022335054,-0.0380690670551088,-0.0402443543496349,-0.0382188595070164,-0.0404288823004924,-0.0415963158262331,-0.0417857799586601,-0.0422071309464713,-0.0435875048983591,-0.0237083795827747,-0.0240731591070004,-0.0264140180283793,-0.0314556608912789
7205,4013,Arizona,Maricopa County,61,Educational services                                                                                ,4.82668393800053,5.0235870985555,4.82668393800053,4.83567150291255,4.60943935475776,4.24752420178284,4.45583267090349,4.3348211051774,4.3525922042296,4.44025125900087,4.39899680281646,4.38867617556032,4.38485453373455,4.30575954869687,4.51164961517996,4.51209363840286,4.46266150101907,4.48501063461528,4.52425666536888,4.5457097694475,4.58186427891673,4.58289379694784,4.5838666460123,4.61090033332629,4.63716343246735,4.66005797053276,4.77312943738511,4.76547150187,4.76666667480355,0,0.00134301452435803,-0.0260697827518104,-0.136616207723009,-0.132481921700132,-0.113153377530448,-0.112073758434826,-0.0961158657011192,-0.0984594871214615,-0.0973798680258394,-0.094035575419684,-0.110283093832291,-0.0865306379608295,-0.0814746286619487,-0.0748124022794602,-0.0708887297358459,-0.0650164324802501,-0.0593021596239303,-0.0525609210418038,-0.0485319417585582,-0.0465043048469388,-0.0383673340808097,-0.0299933910055958,-0.0232521524234693,-0.0175641741071428,-0.0149572215478934,-0.0115865701119158,-0.00742592525921659,0,0.00186205789056727,-0.0450090758030366,-0.119991228689734,-0.0768335511213653,-0.101904918395564,-0.0982230740319235,-0.0800617326436616,-0.0886088960200773,-0.09074713987211,-0.0915389136602566,-0.107925937557754,-0.0652693084666885,-0.0651773150342201,-0.0754187433147421,-0.0707884145251871,-0.062657359900993,-0.0582126719217949,-0.050722123559061,-0.0505088263876837,-0.0503072699823012,-0.0447063879562052,-0.039265157604599,-0.0345218310558754,-0.0110955060043988,-0.0126820891769193,-0.0124344713612707,-0.0125745040822575
7206,4013,Arizona,Maricopa County,211,Oil and gas extraction                                                                              ,0.0190881682165124,0.0189289739337517,0.0190881682165124,0.0189872587318458,0.0183249401839536,0.0187544612226321,0.0190422271848897,0.0179592292500141,0.017925787631438,0.0178154747489754,0.0177386161058644,0.0175663769816993,0.0174458703844956,0.0174570593500944,0.0162387689854262,0.0159639375381484,0.0157520948062195,0.0160703289415876,0.0161134444821997,0.0161446189683763,0.0162697379344374,0.0164046847693387,0.0165360538450875,0.0166815739037576,0.0165978889936056,0.0170445753520949,0.017452428304096,0.0178849090244438,0.018116188468836,0,-0.00580553725718957,-0.0210450587158855,-0.0341073791302956,-0.0580551511090692,-0.0703918485734638,-0.0747460291992093,-0.082728601403565,-0.0805515664563988,-0.0863570483478818,-0.0885341386607545,-0.0878084603450324,-0.170537006382891,-0.179970990584397,-0.174165453327208,-0.158200308918496,-0.158200308918496,-0.155297540289902,-0.149492058398419,-0.138606717565468,-0.129898411679684,-0.119738749162455,-0.121190161159606,-0.0957910325493881,-0.0921625856050713,-0.0653120449977028,-0.0500726342704201,-0.00362844694431685,0,-0.00528649389098033,-0.0399843517671117,-0.0174824000970211,-0.00240678053030294,-0.0591433894385805,-0.0608953447963071,-0.0666744683461074,-0.0707009753550146,-0.0797243201941524,-0.0860374769013272,-0.0854513040704955,-0.14927567688875,-0.163673676956669,-0.17477179436249,-0.158099993707837,-0.155841236339239,-0.154208052587766,-0.147653260915676,-0.140583602194594,-0.133701376815046,-0.126077803037851,-0.130461927758609,-0.107060711181794,-0.0856939175023272,-0.0630369126267288,-0.050920535519775,-0.00877702576735778
7207,4013,Arizona,Maricopa County,212,"Mining, except oil and gas                                                                          ",0.587219741505217,0.583141331755102,0.587219741505217,0.584372522573256,0.571054977187759,0.550962871085193,0.580182199867786,0.551272904286239,0.554376988057111,0.556301289275943,0.555810458415377,0.546356057541497,0.541405658928774,0.549518939449041,0.560935063543107,0.555813697038073,0.547778715324817,0.546302499814441,0.54888967207152,0.549404980203002,0.552997001141974,0.553277927956511,0.551575224764187,0.551031596441995,0.548679056965045,0.549081849298888,0.558867764013949,0.556405237045547,0.555832115389272,0,-0.0053676864391794,-0.00858833106444512,-0.0783682547737772,-0.0676328818954184,-0.0724637669289218,-0.0697799237093321,-0.0687064028023753,-0.0633387163631959,-0.0762211310554684,-0.0805152965876909,-0.0665593609884616,-0.0660225595827856,-0.0697799237093321,-0.0665593609884616,-0.0697799237093321,-0.0676328818954184,-0.0654857581771096,-0.0601180717379302,-0.0558239881101028,-0.0568975090170596,-0.0552871867044268,-0.0563607076113837,-0.053676864391794,-0.0547503852987508,-0.0547503852987508,-0.0526033434848371,-0.0531401448905131,0,-0.00484864307297016,-0.0275276241156714,-0.0617432757405027,-0.0119845113166521,-0.0612153077940384,-0.05592923930643,-0.0526522697449177,-0.0534881252618117,-0.069588402901739,-0.0780186348282635,-0.0642022047139247,-0.0447612300886446,-0.0534826100816035,-0.0671657020237435,-0.0696796084986732,-0.0652738093161612,-0.0643962704749742,-0.0582792742551874,-0.0578008727392283,-0.060700474152422,-0.0616262405798222,-0.0656324742103868,-0.0649465430242,-0.0482817171960067,-0.0524752529277767,-0.053451244734192,-0.058288723713554
7208,4013,Arizona,Maricopa County,213,Support activities for mining                                                                       ,0.0395810985786229,0.0353486939664608,0.0395810985786229,0.0401216132235647,0.0380832124422889,0.0341516849556726,0.0333120225914783,0.0301722660488434,0.0289436356118714,0.0282318744553009,0.0274790440698565,0.0270599868889302,0.0267948189742712,0.0264341956410707,0.0274868171737586,0.0269986453420217,0.0273695188619127,0.0275496749193383,0.0286029258129836,0.0290345976465951,0.0292798529002491,0.0294839255632853,0.0296018800581596,0.0297044126705453,0.0300702560769163,0.0305491918674306,0.0312386140947714,0.0317701494907279,0.0318748160970519,0,0.0131368344227323,-0.0189041774466595,-0.153796856973081,-0.214033969065678,-0.248958701337738,-0.282601763800599,-0.302787562165753,-0.315603966913509,-0.32297340942161,-0.325536700149302,-0.334508193250873,-0.326818321067796,-0.334187763575897,-0.307914143621137,-0.304069231974951,-0.279718043397931,-0.267542449109422,-0.262095486869766,-0.253123993768195,-0.248317841987787,-0.243191309423106,-0.231015715134597,-0.216917689468346,-0.217238070252617,-0.199615513724452,-0.19384812180982,-0.184235818249003,0,0.0136558777889415,-0.0378434704978858,-0.137171877939806,-0.158385598486912,-0.237710242202854,-0.268751079397697,-0.286733429108295,-0.305753375812125,-0.316340681267881,-0.323040038389875,-0.332151036976336,-0.305556991573655,-0.317890449948169,-0.308520484656419,-0.303968916764292,-0.277358970818674,-0.266452961407286,-0.260256689387023,-0.255100878397321,-0.252120807123149,-0.249530363298502,-0.2402874817336,-0.228187368100752,-0.210769402149873,-0.197340381353478,-0.194696023059175,-0.189384397072044
7209,4013,Arizona,Maricopa County,311,Food manufacturing                                                                                  ,1.3582643009136,1.40734722868089,1.3582643009136,1.35864097771651,1.32621987640696,1.29778514409105,1.37212880394586,1.32249177937691,1.32971967794528,1.34379271024331,1.33930631555047,1.33912142788059,1.33670451362162,1.3402084171856,1.36736267643746,1.36037396489551,1.34192847618097,1.34083641941958,1.34275533456042,1.33914323076239,1.34418260145406,1.33686595867399,1.33931017722362,1.33955888730797,1.34493209352108,1.3456655238122,1.3752579927251,1.37867240205502,1.37976539203248,0,-0.000241721196544309,-0.0046528933038803,-0.0611517745780557,-0.0454408557210657,-0.0375853962925707,-0.0348661987980917,-0.0267086063146547,-0.0238080994820292,-0.0207263570742102,-0.0183697044930711,-0.0156505069985921,-0.0145627984956194,-0.0147441078337658,-0.0114206442294025,-0.012931309504113,-0.0137772968105415,-0.0151670646055035,-0.0122062196774332,-0.0137772968105415,-0.0101517001512362,-0.0074325026567571,-0.000543854251486398,0.00199403390484632,0.00604266109884222,0.0127500001659666,0.0166777298802141,0.0213305494211415,0,0.000277322169664933,-0.0235921863551066,-0.0445267955447811,0.0102075148577006,-0.0263369371576874,-0.0210155143951896,-0.0106544732571971,-0.013957508380645,-0.0140936289204808,-0.0158730427336437,-0.0132933507240551,0.00669853099852157,0.00155320579396276,-0.0120269852646844,-0.0128309942934542,-0.0114182242312844,-0.0140775769033682,-0.0103674221946904,-0.015754181439667,-0.0139546652865986,-0.0137715565321525,-0.00981562085048957,-0.00927564472755975,0.0125113292015863,0.0150251325369407,0.0158298286308592,0.0161819705981006
7210,4013,Arizona,Maricopa County,313,Textile mills,0.0122475778018378,0.0120693540143565,0.0122475778018378,0.0122654239356922,0.0117168960979169,0.0100269545332292,0.010723193150566,0.0107883333681351,0.0106133977176784,0.0108701703296434,0.0109780203540857,0.0110420130690024,0.0110488026998287,0.0111045405213327,0.0113475599634634,0.0111948481610504,0.0111256912832492,0.0110998779045049,0.0111734995270521,0.0112613539292173,0.011327977584837,0.0113272020372446,0.0113278151938605,0.0113427115656443,0.0114216857899595,0.011385727097045,0.0115225533567243,0.0115286391273687,0.0114789004202817,0,0.000938072003306534,-0.0243902299375013,-0.197936198650542,-0.180112544306493,-0.130394012428184,-0.14727952319862,-0.128517796851264,-0.113508430087441,-0.10506563891707,-0.100375207330231,-0.0956847757433918,-0.0947467037400853,-0.10225142290715,-0.0909943441565529,-0.0938086317367788,-0.0900562721532463,-0.081613480982875,-0.0769230493960361,-0.0731706898125037,-0.0712945458058906,-0.0675421862223582,-0.0581613230486804,-0.0590993950519869,-0.0656660422157451,-0.0609756106289062,-0.0619136826322128,-0.0515947474552283,0,0.00145711536951578,-0.0433295229887275,-0.181311219617267,-0.124464173727726,-0.1191455532933,-0.133428838795718,-0.112463663793807,-0.103657838986057,-0.0984329107633403,-0.0978785455708034,-0.0933276194688549,-0.0734853742459444,-0.0859541092794215,-0.0916006851918348,-0.0937083165261199,-0.0876971995739891,-0.0805239932807397,-0.0750842519132934,-0.0751475744416292,-0.075097510941253,-0.0738812400977536,-0.0674330896476835,-0.070369073684393,-0.059197374113001,-0.0587004782579322,-0.0627615838815677,-0.0567433262782692
